Fecha,PM2.5,Precipitaciones,Humedad,DirViento,Temperatura
2018-10-20 17:00:00,10.0,241.66099999999997,48.4719,241.66099999999997,16.0684
2018-10-20 18:00:00,10.0,236.639,48.6133,236.639,15.4633
2018-10-20 19:00:00,35.0,236.52599999999998,56.5358,236.52599999999998,13.6467
2018-10-20 20:00:00,43.0,227.995,64.9785,227.995,11.8158
2018-10-20 21:00:00,71.0,0.0,71.7428,0.0,10.755
2018-10-20 22:00:00,147.0,0.0,76.9811,0.0,9.74837
2018-10-20 23:00:00,101.0,0.0,82.6334,0.0,8.75502
2018-10-21 00:00:00,41.0,0.0,86.5167,0.0,8.07408
2018-10-21 01:00:00,29.0,0.0,85.2504,0.0,8.18163
2018-10-21 02:00:00,29.0,0.0,87.3004,0.0,7.4366
2018-10-21 03:00:00,18.0,0.0,91.4087,0.0,6.28236
2018-10-21 04:00:00,13.0,16.4369,91.6337,16.4369,6.10661
2018-10-21 05:00:00,18.0,21.6383,90.1504,21.6383,6.25861
2018-10-21 06:00:00,13.0,19.1036,89.2504,19.1036,6.3857
2018-10-21 07:00:00,16.0,17.1834,90.125,17.1834,6.27308
2018-10-21 08:00:00,12.0,22.788,85.4625,22.788,7.78492
2018-10-21 09:00:00,12.0,26.3448,71.9525,26.3448,10.9908
2018-10-21 10:00:00,11.0,286.079,60.6433,286.079,13.6494
2018-10-21 11:00:00,7.0,272.388,51.098,272.388,15.1051
2018-10-21 12:00:00,11.0,243.96599999999998,52.758,243.96599999999998,15.2618
2018-10-21 13:00:00,8.0,236.891,50.5837,236.891,15.9418
2018-10-21 14:00:00,8.0,239.88099999999997,49.9471,239.88099999999997,16.3002
2018-10-21 15:00:00,9.0,237.91400000000002,47.3178,237.91400000000002,16.7519
2018-10-21 16:00:00,9.0,236.952,45.9003,236.952,16.4434
2018-10-21 17:00:00,9.0,231.38,49.2969,231.38,15.5333
2018-10-21 18:00:00,12.0,221.332,54.7751,221.332,13.9358
2018-10-21 19:00:00,35.0,219.30900000000003,54.0042,219.30900000000003,12.8775
2018-10-21 20:00:00,28.0,232.66099999999997,66.0175,232.66099999999997,10.9442
2018-10-21 21:00:00,74.0,226.801,74.7283,226.801,9.625919999999999
2018-10-21 22:00:00,94.0,0.0,79.9308,0.0,8.8176
2018-10-21 23:00:00,133.0,0.0,83.484,0.0,8.19691
2018-10-22 00:00:00,99.0,0.0,87.734,0.0,7.13605
2018-10-22 01:00:00,101.0,0.0,91.1591,0.0,6.30005
2018-10-22 02:00:00,66.0,0.0,93.1425,0.0,5.58247
2018-10-22 03:00:00,56.0,0.0,94.5425,0.0,4.82605
2018-10-22 04:00:00,35.0,0.0,95.7758,0.0,3.87544
2018-10-22 05:00:00,26.0,0.0,96.8257,0.0,3.6531
2018-10-22 06:00:00,39.0,0.0,97.6174,0.0,3.65669
2018-10-22 07:00:00,19.0,0.0,98.35,0.0,3.48625
2018-10-22 08:00:00,14.0,0.0,98.9417,0.0,5.21925
2018-10-22 09:00:00,9.0,189.692,84.6575,189.692,9.078
2018-10-22 10:00:00,5.0,193.33,66.3429,193.33,12.3685
2018-10-22 11:00:00,8.0,194.295,54.3879,194.295,14.4859
2018-10-22 12:00:00,10.0,190.324,47.9011,190.324,16.4127
2018-10-22 13:00:00,9.0,171.47400000000002,42.0617,171.47400000000002,18.0992
2018-10-22 14:00:00,6.0,221.054,39.1183,221.054,19.0308
2018-10-22 15:00:00,4.0,213.584,37.2368,213.584,20.0708
2018-10-22 16:00:00,8.0,232.722,37.7875,232.722,20.1142
2018-10-22 17:00:00,6.0,238.21900000000002,42.9983,238.21900000000002,19.3833
2018-10-22 18:00:00,15.0,232.96599999999998,47.5733,232.96599999999998,18.2467
2018-10-22 19:00:00,21.0,277.099,61.5875,277.099,15.8192
2018-10-22 20:00:00,30.0,285.469,70.3202,285.469,13.0478
2018-10-22 21:00:00,27.0,290.96,75.7576,290.96,11.6845
2018-10-22 22:00:00,33.0,319.547,78.0492,319.547,11.0111
2018-10-22 23:00:00,30.0,0.0,79.5391,0.0,10.5011
2018-10-23 00:00:00,21.0,0.0,81.4939,0.0,10.1236
2018-10-23 01:00:00,17.0,0.0,82.7688,0.0,9.90276
2018-10-23 02:00:00,11.0,0.0,84.00200000000001,0.0,9.66025
2018-10-23 03:00:00,17.0,0.0,87.9685,0.0,9.3269
2018-10-23 04:00:00,12.0,0.0,90.1934,0.0,8.88689
2018-10-23 05:00:00,20.0,0.0,91.1516,0.0,8.94853
2018-10-23 06:00:00,29.0,0.0,91.2932,0.0,8.782680000000001
2018-10-23 07:00:00,29.0,0.0,91.4333,0.0,9.17667
2018-10-23 08:00:00,16.0,0.0,86.9342,0.0,10.195
2018-10-23 09:00:00,18.0,202.09799999999998,75.3108,202.09799999999998,12.8258
2018-10-23 10:00:00,15.0,241.233,73.0433,241.233,13.8892
2018-10-23 11:00:00,21.0,155.082,64.5782,155.082,15.9533
2018-10-23 12:00:00,10.0,176.399,56.5175,176.399,18.3642
2018-10-23 13:00:00,20.0,237.386,57.325,237.386,18.2142
2018-10-23 14:00:00,21.0,0.0,57.0125,0.0,18.8208
2018-10-23 15:00:00,20.0,210.75599999999997,65.235,210.75599999999997,18.0033
2018-10-23 16:00:00,16.0,256.03700000000003,67.4318,256.03700000000003,17.3242
2018-10-23 17:00:00,41.0,238.797,74.1383,238.797,16.2417
2018-10-23 18:00:00,47.0,38.1525,86.7758,38.1525,14.27
2018-10-23 19:00:00,58.0,0.212479,90.2015,0.212479,12.9352
2018-10-23 20:00:00,30.0,263.561,97.3682,263.561,12.0569
2018-10-23 21:00:00,29.0,232.247,98.9181,232.247,10.9627
2018-10-23 22:00:00,21.0,0.0,99.4928,0.0,10.3602
2018-10-23 23:00:00,11.0,277.849,99.4594,277.849,9.87013
2018-10-24 00:00:00,11.0,271.927,99.9509,271.927,9.487630000000001
2018-10-24 01:00:00,8.0,304.35200000000003,100.03399999999999,304.35200000000003,9.44594
2018-10-24 02:00:00,6.0,292.881,100.068,292.881,9.34427
2018-10-24 03:00:00,5.0,294.985,100.001,294.985,9.18675
2018-10-24 04:00:00,3.0,326.346,100.083,326.346,9.09506
2018-10-24 05:00:00,6.0,4.96681,100.0,4.96681,8.72505
2018-10-24 06:00:00,10.0,19.398,99.7169,19.398,8.77753
2018-10-24 07:00:00,23.0,359.106,98.9501,359.106,8.91335
2018-10-24 08:00:00,25.0,13.5734,98.9083,13.5734,8.96667
2018-10-24 09:00:00,24.0,22.4949,98.1667,22.4949,9.24918
2018-10-24 10:00:00,23.0,18.3598,95.6833,18.3598,9.79417
2018-10-24 11:00:00,21.0,16.867,87.9467,16.867,10.8875
2018-10-24 12:00:00,23.0,43.043,73.6718,43.043,12.9125
2018-10-24 13:00:00,23.0,151.562,78.6498,151.562,12.5685
2018-10-24 14:00:00,18.0,153.779,79.0634,153.779,13.335
2018-10-24 15:00:00,15.0,143.53799999999998,77.0483,143.53799999999998,13.5625
2018-10-24 16:00:00,16.0,173.74099999999999,74.6217,173.74099999999999,14.6217
2018-10-24 17:00:00,18.0,164.23,74.4125,164.23,14.8608
2018-10-24 18:00:00,23.0,179.465,69.925,179.465,14.8742
2018-10-24 19:00:00,87.0,189.13099999999997,74.5551,189.13099999999997,13.6417
2018-10-24 20:00:00,145.0,190.99099999999999,82.4397,190.99099999999999,11.5093
2018-10-24 21:00:00,95.0,0.0,86.1836,0.0,10.6858
2018-10-24 22:00:00,94.0,0.0,89.3585,0.0,9.69254
2018-10-24 23:00:00,26.0,0.0,89.7335,0.0,9.159189999999999
2018-10-25 00:00:00,58.0,0.0,91.7252,0.0,8.152619999999999
2018-10-25 01:00:00,95.0,0.0,94.7169,0.0,7.33185
2018-10-25 02:00:00,81.0,0.0,96.51700000000001,0.0,6.3840900000000005
2018-10-25 03:00:00,56.0,0.0,97.7584,0.0,5.68734
2018-10-25 04:00:00,58.0,0.0,98.8083,0.0,5.30783
2018-10-25 05:00:00,52.0,0.0,99.4757,0.0,5.89021
2018-10-25 06:00:00,26.0,0.0,100.009,0.0,6.138719999999999
2018-10-25 07:00:00,34.0,0.0,100.03299999999999,0.0,6.54817
2018-10-25 08:00:00,48.0,0.0,100.1,0.0,6.86408
2018-10-25 09:00:00,33.0,0.0,100.008,0.0,7.55008
2018-10-25 10:00:00,22.0,0.0,100.06700000000001,0.0,8.60335
2018-10-25 11:00:00,19.0,198.13,86.21,198.13,11.4108
2018-10-25 12:00:00,8.0,215.55700000000002,70.6017,215.55700000000002,14.655
2018-10-25 13:00:00,8.0,219.37,58.538999999999994,219.37,16.8811
2018-10-25 14:00:00,8.0,221.873,50.9099,221.873,18.1061
2018-10-25 15:00:00,3.0,222.044,48.9723,222.044,19.0345
2018-10-25 16:00:00,1.0,230.287,51.7855,230.287,19.112000000000002
2018-10-25 17:00:00,11.0,219.94799999999998,59.7963,219.94799999999998,18.4828
2018-10-25 18:00:00,10.0,249.239,53.4558,249.239,17.1967
2018-10-25 19:00:00,22.0,254.828,59.4125,254.828,15.4383
2018-10-25 20:00:00,27.0,230.94,66.1356,230.94,14.3443
2018-10-25 21:00:00,35.0,0.0,73.0872,0.0,12.9543
2018-10-25 22:00:00,13.0,0.0,74.6528,0.0,12.5583
2018-10-25 23:00:00,29.0,0.0,78.5645,0.0,11.98
2018-10-26 00:00:00,32.0,0.0,82.866,0.0,11.6125
2018-10-26 01:00:00,29.0,0.0,86.9366,0.0,11.4446
2018-10-26 02:00:00,23.0,0.0,88.045,0.0,11.2587
2018-10-26 03:00:00,18.0,0.0,90.1116,0.0,10.9429
2018-10-26 04:00:00,10.0,0.0,87.8365,0.0,11.1587
2018-10-26 05:00:00,16.0,0.0,88.595,0.0,10.4979
2018-10-26 06:00:00,39.0,0.0,92.2449,0.0,9.90623
2018-10-26 07:00:00,36.0,0.0,91.6167,0.0,10.44
2018-10-26 08:00:00,26.0,0.0,81.0033,0.0,12.3433
2018-10-26 09:00:00,15.0,38.2888,66.2032,38.2888,14.5592
2018-10-26 10:00:00,12.0,45.9971,54.655,45.9971,16.5792
2018-10-26 11:00:00,12.0,54.6062,51.2383,54.6062,18.3433
2018-10-26 12:00:00,7.0,36.2043,48.4625,36.2043,19.4875
2018-10-26 13:00:00,2.0,340.027,50.3892,340.027,19.7308
2018-10-26 14:00:00,2.0,323.882,46.635,323.882,21.2375
2018-10-26 15:00:00,5.0,254.378,52.8225,254.378,20.4258
2018-10-26 16:00:00,5.0,261.158,49.2233,261.158,22.3133
2018-10-26 17:00:00,4.0,250.00099999999998,51.2675,250.00099999999998,21.5092
2018-10-26 18:00:00,4.0,225.517,60.3,225.517,20.1325
2018-10-26 19:00:00,14.0,218.78799999999998,74.4167,218.78799999999998,18.1983
2018-10-26 20:00:00,16.0,205.787,82.0333,205.787,16.5933
2018-10-26 21:00:00,12.0,196.454,86.0339,196.454,15.8734
2018-10-26 22:00:00,8.0,185.405,89.8254,185.405,15.0359
2018-10-26 23:00:00,5.0,217.785,89.2004,217.785,14.8468
2018-10-27 00:00:00,4.0,0.0,89.5837,0.0,14.5068
2018-10-27 01:00:00,3.0,0.0,89.8691,0.0,14.3353
2018-10-27 02:00:00,4.0,0.0,91.3337,0.0,14.1418
2018-10-27 03:00:00,4.0,0.0,92.7606,0.0,13.8786
2018-10-27 04:00:00,3.0,0.0,93.2355,0.0,13.382
2018-10-27 05:00:00,2.0,0.0,91.9172,0.0,13.3168
2018-10-27 06:00:00,3.0,0.0,92.4353,0.0,13.2544
2018-10-27 07:00:00,6.0,0.0,92.275,0.0,13.4767
2018-10-27 08:00:00,7.0,0.0,91.525,0.0,14.015
2018-10-27 09:00:00,10.0,0.0,85.9333,0.0,14.6925
2018-10-27 10:00:00,10.0,84.6425,74.3092,84.6425,16.5992
2018-10-27 11:00:00,16.0,220.74200000000002,70.2574,220.74200000000002,17.4017
2018-10-27 12:00:00,8.0,236.16400000000002,64.3693,236.16400000000002,18.7258
2018-10-27 13:00:00,7.0,243.982,58.8983,243.982,20.3083
2018-10-27 14:00:00,4.0,231.93,58.1626,231.93,20.4951
2018-10-27 15:00:00,2.0,237.704,56.0084,237.704,21.245
2018-10-27 16:00:00,6.0,225.878,64.8567,225.878,19.6208
2018-10-27 17:00:00,14.0,221.608,69.6625,221.608,17.4967
2018-10-27 18:00:00,18.0,203.708,79.6718,203.708,16.0075
2018-10-27 19:00:00,22.0,195.06900000000002,88.8268,195.06900000000002,14.6027
2018-10-27 20:00:00,30.0,0.0,96.8685,0.0,13.5635
2018-10-27 21:00:00,25.0,158.387,99.7268,158.387,13.151
2018-10-27 22:00:00,25.0,0.0,100.052,0.0,13.4319
2018-10-27 23:00:00,19.0,0.0,99.3182,0.0,13.890999999999998
2018-10-28 00:00:00,8.0,0.0,99.9015,0.0,13.8944
2018-10-28 01:00:00,9.0,0.0,100.01799999999999,0.0,14.026
2018-10-28 02:00:00,10.0,0.0,98.8928,0.0,14.1426
2018-10-28 03:00:00,11.0,0.0,98.1178,0.0,14.1326
2018-10-28 04:00:00,9.0,0.0,99.4844,0.0,13.8834
2018-10-28 05:00:00,8.0,0.0,100.068,0.0,13.9076
2018-10-28 06:00:00,12.0,0.0,100.051,0.0,13.7459
2018-10-28 07:00:00,10.0,0.0,100.03299999999999,0.0,14.0175
2018-10-28 08:00:00,10.0,0.0,95.5833,0.0,15.0883
2018-10-28 09:00:00,14.0,36.2635,86.85,36.2635,16.2733
2018-10-28 10:00:00,14.0,36.5325,82.9584,36.5325,17.3683
2018-10-28 11:00:00,7.0,50.8016,72.3608,50.8016,19.8008
2018-10-28 12:00:00,8.0,35.4216,63.8933,35.4216,21.4992
2018-10-28 13:00:00,10.0,305.875,70.4,305.875,20.2017
2018-10-28 14:00:00,8.0,299.558,72.4575,299.558,20.03
2018-10-28 15:00:00,5.0,298.62,65.3917,298.62,20.2367
2018-10-28 16:00:00,6.0,288.812,64.0992,288.812,19.9917
2018-10-28 17:00:00,11.0,293.541,73.8292,293.541,17.8967
2018-10-28 18:00:00,19.0,301.796,73.0208,301.796,17.5767
2018-10-28 19:00:00,11.0,308.133,75.0667,308.133,17.2342
2018-10-28 20:00:00,13.0,339.392,83.7124,339.392,16.0429
2018-10-28 21:00:00,16.0,355.85900000000004,90.6348,355.85900000000004,15.2844
2018-10-28 22:00:00,10.0,333.89599999999996,97.068,333.89599999999996,14.8252
2018-10-28 23:00:00,10.0,349.33099999999996,99.4679,349.33099999999996,14.5751
2018-10-29 00:00:00,4.0,339.569,100.084,339.569,14.3618
2018-10-29 01:00:00,1.0,357.611,96.626,357.611,14.1209
2018-10-29 02:00:00,1.0,9.24582,92.1426,9.24582,13.9668
2018-10-29 03:00:00,3.0,30.046999999999997,91.009,30.046999999999997,13.7859
2018-10-29 04:00:00,1.0,31.04,92.9089,31.04,13.4143
2018-10-29 05:00:00,2.0,30.2351,91.9587,30.2351,13.5543
2018-10-29 06:00:00,22.0,0.0,92.4337,0.0,13.3767
2018-10-29 07:00:00,35.0,0.0,97.5087,0.0,13.1433
2018-10-29 08:00:00,14.0,0.0,97.05,0.0,13.8642
2018-10-29 09:00:00,16.0,37.6141,90.1333,37.6141,14.7608
2018-10-29 10:00:00,10.0,351.54400000000004,95.0083,351.54400000000004,14.4608
2018-10-29 11:00:00,7.0,333.95,75.7433,333.95,17.0558
2018-10-29 12:00:00,7.0,314.476,63.5175,314.476,19.3517
2018-10-29 13:00:00,13.0,282.0,67.6267,282.0,18.6592
2018-10-29 14:00:00,14.0,272.749,82.09,272.749,16.9325
2018-10-29 15:00:00,9.0,265.188,89.825,265.188,15.605
2018-10-29 16:00:00,8.0,215.081,94.15,215.081,15.8625
2018-10-29 17:00:00,9.0,229.398,90.4666,229.398,16.1175
2018-10-29 18:00:00,11.0,222.922,84.825,222.922,15.9725
2018-10-29 19:00:00,21.0,226.12599999999998,87.5333,226.12599999999998,14.8033
2018-10-29 20:00:00,14.0,246.208,87.0928,246.208,13.9334
2018-10-29 21:00:00,13.0,0.0,91.0427,0.0,13.3334
2018-10-29 22:00:00,13.0,0.0,93.9675,0.0,13.0468
2018-10-29 23:00:00,10.0,0.0,93.8174,0.0,13.0676
2018-10-30 00:00:00,5.0,0.0,95.2673,0.0,12.7976
2018-10-30 01:00:00,2.0,279.065,98.8005,279.065,12.5959
2018-10-30 02:00:00,1.0,258.834,99.94200000000001,258.834,12.2225
2018-10-30 03:00:00,2.0,235.808,99.1836,235.808,10.9442
2018-10-30 04:00:00,5.0,261.325,97.9418,261.325,10.6833
2018-10-30 05:00:00,8.0,256.362,95.6124,256.362,10.4122
2018-10-30 06:00:00,15.0,254.1,90.8933,254.1,10.1419
2018-10-30 07:00:00,22.0,251.86900000000003,87.5417,251.86900000000003,9.97
2018-10-30 08:00:00,7.0,260.256,85.9583,260.256,10.0758
2018-10-30 09:00:00,8.0,239.377,74.1058,239.377,11.9058
2018-10-30 10:00:00,4.0,227.303,74.1368,227.303,12.4645
2018-10-30 11:00:00,11.0,221.37900000000002,69.6521,221.37900000000002,13.1303
2018-10-30 12:00:00,12.0,235.00900000000001,65.1162,235.00900000000001,13.3035
2018-10-30 13:00:00,7.0,217.58599999999998,68.2373,217.58599999999998,13.3419
2018-10-30 14:00:00,5.0,223.766,61.5974,223.766,14.6144
2018-10-30 15:00:00,6.0,223.57,57.3207,223.57,15.1169
2018-10-30 16:00:00,8.0,218.148,56.2422,218.148,15.6076
2018-10-30 17:00:00,8.0,219.737,58.7112,219.737,14.8009
2018-10-30 18:00:00,12.0,237.812,57.7075,237.812,14.6475
2018-10-30 19:00:00,17.0,224.27599999999998,60.2625,224.27599999999998,13.46
2018-10-30 20:00:00,19.0,230.835,64.5822,230.835,11.7259
2018-10-30 21:00:00,55.0,223.59900000000002,68.7203,223.59900000000002,10.3284
2018-10-30 22:00:00,68.0,0.0,76.3885,0.0,9.18587
2018-10-30 23:00:00,64.0,0.0,81.226,0.0,8.658339999999999
2018-10-31 00:00:00,79.0,0.0,86.1334,0.0,7.52033
2018-10-31 01:00:00,51.0,0.0,90.7252,0.0,6.63468
2018-10-31 02:00:00,42.0,0.0,93.7169,0.0,6.1474400000000005
2018-10-31 03:00:00,26.0,0.0,94.6836,0.0,5.64677
2018-10-31 04:00:00,38.0,0.0,96.1919,0.0,4.9850900000000005
2018-10-31 05:00:00,53.0,0.0,97.3003,0.0,4.48309
2018-10-31 06:00:00,38.0,0.0,98.0002,0.0,4.49669
2018-10-31 07:00:00,24.0,0.0,98.7583,0.0,5.20559
2018-10-31 08:00:00,16.0,0.0,97.4667,0.0,7.05167
2018-10-31 09:00:00,12.0,190.127,80.4351,190.127,10.2858
2018-10-31 10:00:00,12.0,200.636,70.5601,200.636,12.6892
2018-10-31 11:00:00,8.0,225.007,64.4008,225.007,14.6225
2018-10-31 12:00:00,6.0,220.05,59.9357,220.05,16.3036
2018-10-31 13:00:00,4.0,247.94,54.5948,247.94,17.372
2018-10-31 14:00:00,5.0,239.33,50.9139,239.33,18.5478
2018-10-31 15:00:00,6.0,255.07299999999998,46.8855,255.07299999999998,19.3828
2018-10-31 16:00:00,3.0,230.463,50.3312,230.463,19.116
2018-10-31 17:00:00,4.0,231.71599999999998,55.6811,231.71599999999998,18.301
2018-10-31 18:00:00,16.0,229.588,60.1777,229.588,16.0193
2018-10-31 19:00:00,19.0,236.183,62.2534,236.183,14.2192
2018-10-31 20:00:00,13.0,249.976,66.3101,249.976,12.725
2018-10-31 21:00:00,20.0,263.742,73.3704,263.742,11.2325
2018-10-31 22:00:00,24.0,0.0,79.8203,0.0,10.3608
2018-10-31 23:00:00,15.0,0.0,85.06700000000001,0.0,9.48338
2018-11-01 00:00:00,13.0,0.0,87.44200000000001,0.0,9.17337
2018-11-01 01:00:00,15.0,0.0,87.7085,0.0,8.94003
2018-11-01 02:00:00,12.0,0.0,88.5253,0.0,8.757539999999999
2018-11-01 03:00:00,11.0,0.0,87.9585,0.0,8.85753
2018-11-01 04:00:00,10.0,0.0,87.3186,0.0,8.89836
2018-11-01 05:00:00,10.0,0.0,87.0336,0.0,8.858369999999999
2018-11-01 06:00:00,11.0,0.0,86.667,0.0,8.917530000000001
2018-11-01 07:00:00,9.0,0.0,85.9,0.0,9.29832
2018-11-01 08:00:00,10.0,326.27,80.8134,326.27,10.1608
2018-11-01 09:00:00,10.0,263.819,75.9442,263.819,11.1133
2018-11-01 10:00:00,8.0,248.195,74.9695,248.195,11.4451
2018-11-01 11:00:00,9.0,242.639,75.0807,242.639,11.6684
2018-11-01 12:00:00,13.0,233.49200000000002,72.1931,233.49200000000002,12.4409
2018-11-01 13:00:00,13.0,253.287,72.8367,253.287,12.1508
2018-11-01 14:00:00,13.0,206.24900000000002,73.6359,206.24900000000002,12.6458
2018-11-01 15:00:00,17.0,207.03400000000002,74.6342,207.03400000000002,12.5983
2018-11-01 16:00:00,27.0,225.61900000000003,82.9976,225.61900000000003,11.8583
2018-11-01 17:00:00,31.0,219.8,95.1167,219.8,10.6725
2018-11-01 18:00:00,37.0,197.56799999999998,98.7167,197.56799999999998,10.1467
2018-11-01 19:00:00,46.0,260.536,100.069,260.536,9.84106
2018-11-01 20:00:00,42.0,0.0,100.027,0.0,9.5477
2018-11-01 21:00:00,40.0,0.0,100.07700000000001,0.0,9.63103
2018-11-01 22:00:00,12.0,45.0738,98.9183,45.0738,9.551039999999999
2018-11-01 23:00:00,7.0,25.9312,91.4932,25.9312,9.65602
2018-11-02 00:00:00,6.0,37.0174,86.09299999999999,37.0174,9.6935
2018-11-02 01:00:00,8.0,31.9759,86.2845,31.9759,10.0009
2018-11-02 02:00:00,6.0,32.4344,80.9034,32.4344,10.4284
2018-11-02 03:00:00,1.0,17.6309,77.5502,17.6309,10.5518
2018-11-02 04:00:00,2.0,29.9858,85.811,29.9858,10.0884
2018-11-02 05:00:00,1.0,38.6065,89.9258,38.6065,10.1343
2018-11-02 06:00:00,1.0,36.0347,84.1256,36.0347,11.1684
2018-11-02 07:00:00,3.0,35.2234,84.5917,35.2234,11.4042
2018-11-02 08:00:00,6.0,30.2062,82.65,30.2062,12.015
2018-11-02 09:00:00,8.0,33.6142,78.5651,33.6142,13.5625
2018-11-02 10:00:00,20.0,30.3553,77.7683,30.3553,14.1242
2018-11-02 11:00:00,11.0,26.2422,76.21,26.2422,14.4617
2018-11-02 12:00:00,9.0,22.1826,79.035,22.1826,14.6167
2018-11-02 13:00:00,8.0,4.745,79.4467,4.745,15.0717
2018-11-02 14:00:00,11.0,352.04900000000004,75.83,352.04900000000004,16.0467
2018-11-02 15:00:00,14.0,324.26599999999996,85.1217,324.26599999999996,14.99
2018-11-02 16:00:00,17.0,266.138,91.8,266.138,12.5392
2018-11-02 17:00:00,20.0,263.733,85.9583,263.733,12.315
2018-11-02 18:00:00,29.0,263.4,88.9667,263.4,11.5975
2018-11-02 19:00:00,33.0,269.231,81.825,269.231,11.3983
2018-11-02 20:00:00,83.0,0.0,82.8345,0.0,10.7527
2018-11-02 21:00:00,66.0,0.0,84.4844,0.0,10.6259
2018-11-02 22:00:00,29.0,31.5689,83.2092,31.5689,10.6151
2018-11-02 23:00:00,16.0,31.0213,83.4677,31.0213,10.6051
2018-11-03 00:00:00,39.0,33.1594,87.9509,33.1594,10.0193
2018-11-03 01:00:00,33.0,0.0,90.9927,0.0,9.36345
2018-11-03 02:00:00,5.0,29.8363,93.7257,29.8363,8.81259
2018-11-03 03:00:00,4.0,35.2065,93.2006,35.2065,9.140080000000001
2018-11-03 04:00:00,6.0,34.5059,91.1089,34.5059,9.338410000000001
2018-11-03 05:00:00,5.0,35.7366,89.8422,35.7366,9.3259
2018-11-03 06:00:00,11.0,0.0,89.96700000000001,0.0,8.69255
2018-11-03 07:00:00,15.0,27.854,90.8333,27.854,9.07417
2018-11-03 08:00:00,16.0,1.42726,78.3693,1.42726,11.3142
2018-11-03 09:00:00,7.0,3.5636,66.41,3.5636,12.7058
2018-11-03 10:00:00,11.0,3.0815799999999998,62.8408,3.0815799999999998,13.8508
2018-11-03 11:00:00,7.0,1.0428899999999999,57.39,1.0428899999999999,15.7167
2018-11-03 12:00:00,9.0,329.63,55.47,329.63,16.5975
2018-11-03 13:00:00,6.0,307.567,45.3783,307.567,18.695
2018-11-03 14:00:00,9.0,331.402,45.04,331.402,18.8608
2018-11-03 15:00:00,10.0,331.941,46.0033,331.941,18.7342
2018-11-03 16:00:00,13.0,291.70099999999996,51.8417,291.70099999999996,18.1817
2018-11-03 17:00:00,10.0,314.533,54.3617,314.533,17.2308
2018-11-03 18:00:00,18.0,330.026,56.1233,330.026,16.6867
2018-11-03 19:00:00,23.0,324.931,59.9158,324.931,16.0667
2018-11-03 20:00:00,20.0,338.917,56.7472,338.917,15.3909
2018-11-03 21:00:00,22.0,344.70599999999996,54.9929,344.70599999999996,14.8943
2018-11-03 22:00:00,11.0,21.8849,58.0353,21.8849,14.5643
2018-11-03 23:00:00,8.0,45.0283,64.0664,45.0283,13.5034
2018-11-04 00:00:00,5.0,43.5149,70.0372,43.5149,12.5326
2018-11-04 01:00:00,5.0,43.1801,74.1962,43.1801,12.0909
2018-11-04 02:00:00,6.0,41.7411,75.9403,41.7411,11.91
2018-11-04 03:00:00,6.0,36.5243,77.1809,36.5243,11.6467
2018-11-04 04:00:00,6.0,37.3939,77.3217,37.3939,11.7133
2018-11-04 05:00:00,5.0,28.9703,78.5077,28.9703,11.862
2018-11-04 06:00:00,5.0,34.5776,84.6483,34.5776,11.357000000000001
2018-11-04 07:00:00,4.0,35.0982,91.3191,35.0982,10.962
2018-11-04 08:00:00,6.0,33.6443,92.725,33.6443,11.0442
2018-11-04 09:00:00,25.0,26.7459,93.25,26.7459,11.5833
2018-11-04 10:00:00,11.0,27.1867,93.425,27.1867,12.3508
2018-11-04 11:00:00,11.0,350.065,80.0842,350.065,14.8383
2018-11-04 12:00:00,19.0,346.995,69.8683,346.995,16.0675
2018-11-04 13:00:00,20.0,328.168,83.3917,328.168,14.665
2018-11-04 14:00:00,13.0,287.298,75.9042,287.298,16.3967
2018-11-04 15:00:00,10.0,294.194,60.0208,294.194,17.565
2018-11-04 16:00:00,21.0,263.16200000000003,69.5417,263.16200000000003,14.7833
2018-11-04 17:00:00,18.0,278.488,67.7426,278.488,14.5092
2018-11-04 18:00:00,20.0,287.166,68.4318,287.166,14.4375
2018-11-04 19:00:00,29.0,292.967,59.6642,292.967,14.4408
2018-11-04 20:00:00,36.0,304.51599999999996,66.3438,304.51599999999996,13.2326
2018-11-04 21:00:00,20.0,278.481,71.5321,278.481,12.5658
2018-11-04 22:00:00,27.0,279.506,80.2411,279.506,11.7483
2018-11-04 23:00:00,42.0,0.0,79.0801,0.0,11.1442
2018-11-05 00:00:00,28.0,0.0,85.3083,0.0,10.0833
2018-11-05 01:00:00,42.0,0.0,87.91,0.0,9.37021
2018-11-05 02:00:00,24.0,0.0,93.8517,0.0,7.815939999999999
2018-11-05 03:00:00,23.0,0.0,96.635,0.0,6.868930000000001
2018-11-05 04:00:00,15.0,0.0,97.8517,0.0,6.25603
2018-11-05 05:00:00,8.0,0.0,98.885,0.0,5.75835
2018-11-05 06:00:00,30.0,23.1661,99.6267,23.1661,5.96478
2018-11-05 07:00:00,29.0,20.1843,99.9917,20.1843,6.071000000000001
2018-11-05 08:00:00,29.0,0.0,98.375,0.0,7.78608
2018-11-05 09:00:00,11.0,5.49485,79.4567,5.49485,11.4183
2018-11-05 10:00:00,10.0,247.542,60.9717,247.542,13.6075
2018-11-05 11:00:00,8.0,247.41,49.145,247.41,15.2967
2018-11-05 12:00:00,8.0,244.97400000000002,44.9737,244.97400000000002,16.0689
2018-11-05 13:00:00,10.0,242.40200000000002,42.8661,242.40200000000002,16.4564
2018-11-05 14:00:00,7.0,227.646,45.4328,227.646,16.9214
